date,Before Translation,Review,Author,Location,Before Pronoun Resolution,Brand,Flavour,No of Ratings,Price,Product Rating,Review Rating,Review Title,Root,SKU,Source
2018-08-04 00:00:00+00:00,,"Loved that this item didn't have gelatin in it! Easy to chew, especially for young toddlers and great flavors!",Sharon R.,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-08-11 00:00:00+00:00,,"My 3 and 4 year old loves these! They are a nice healthy snack that taste good. With the subscribe and save, I am getting them cheaper then at the grocery store.",Sav,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-01-20 00:00:00+00:00,,The flavor is delicious and the aftertaste is not bad.  I would suggest purchasing this product if you don't want a lot of sugar.,Pebbles,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-12-25 00:00:00+00:00,,"I hate that regular gummies contain the nastiest and unhealthiest ingredients, so this is a GREAT option for those who love cruelty free products ❤️ And the taste is amazing, I buy them every month!",nnailoy,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-04-10 00:00:00+00:00,,Kids love them!,mcbroccoli,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-08-19 00:00:00+00:00,,Delicious.  A little sticky compared to other brands.  Individual bags are too small for a product you want to keep eating.,Todd,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-10-26 00:00:00+00:00,,very yummy.,judy wright,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-09-06 00:00:00+00:00,,"Way too sweet with a weird grainy texture. All I tasted was sugar, no fruity flavor. Also expensive! I liked the idea of organic, which is why I shelled out the extra cash, but it's not worth it. Save your money and get the Treetop brand from Costco.",THP,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-02-13 00:00:00+00:00,,Love these for my kids and they love them too!,Brent Kelly,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-01-21 00:00:00+00:00,,Not any better than regular gummies... These actually seem slimy to me!,AnthonySanta88,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,2,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-09-21 00:00:00+00:00,,"My kids love these! I love that they are organic with out the food dyes and corn syrup, etc.",momoffour,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-07-16 00:00:00+00:00,,"These things are delicious. Beyond. These are my drug of choice- the texture is so soft and wonderful. I just wish they came in a jumbo pack so there isn’t so much unnecessary plastic and packaging. I’m gonna eat ten packs anyway, you know?",taylor mcneal,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-12-15 00:00:00+00:00,,Muy buenos,juan,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-08-17 00:00:00+00:00,,OMG! I bought these for a road trip with my boyfriend and we ate almost the whole thing in a week.  Actually we would have eaten them all had I brought them all.  We just love them now and can't buy them all the time cause we will eat too many of them.,L. Reynolds,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-03-06 00:00:00+00:00,,"Purchase at your own risk! All flat, sticky, wet and stuck together! What a waste! Never again! No refunds! If I could give 0 stars I would.",Rastamomma,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-08-16 00:00:00+00:00,,"I didn't expect these fruit snacks to be that good. I was WRONG. I always have to have these available for snacking, now. I wish there was a bit more in each pack, but maybe it's for the best that there isn't! It's fun to try the different flavors. Highly recommend.",Ally Cat,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-04-21 00:00:00+00:00,,Delicious flavors,Susie J.,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-09-09 00:00:00+00:00,,"Love these!! My boys love getting fruit snacks as a little treat or thrown in for lunches, but its hard to find ones that are actually good for them. These don't have all that artificial crap in them!! Other organic fruit snacks we've tried were really chewy and hard or just tasted nasty. These are delicious, soft and taste better than the cheap crap you find in the snack isle. I try to feed my family organic food but it's not always possible with how expensive it gets, but these are a great price!! So the kids and mom is happy! Win win",Kasey,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-02-12 00:00:00+00:00,,"These gummies feel and look like they have been sitting in the sun for days. The were incredibly sticky. Not impressed at all. I’m usually love Annie’s products, but this one I’ll skip.",LP,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,2,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-04-26 00:00:00+00:00,,Love them!,EZ,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-05-30 00:00:00+00:00,,This fruit snacks are always fresh and tasty. We love the bunny shapes!,Shelly Oliver,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-04-26 00:00:00+00:00,,"For the most part these Fruit snacks are great!! The only issue, and the reason for 4 stars, is that some of the packages were flat, and the snacks inside so sticky that I couldn't give them to my toddler... other than the kids of about 8 packages, it was a great buy!!",Candi morrow,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-08-25 00:00:00+00:00,,"All of the Annie's Fruit Snacks are delicious.  I think that they are hard to resist and, for that reason, tend to limit the quantities ordered.  They are really good.",AuntB,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-08-07 00:00:00+00:00,,Product was melted due to UPS leaving it in hot conditions.,Julianna adams,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-12-18 00:00:00+00:00,,"Taste great and much better than sugary ""fruit"" snacks",idriveavw,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-07-26 00:00:00+00:00,,My daughters favorite gummies.,Shyryn,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-10-24 00:00:00+00:00,,Taste amazing and that they're vegan!,Marissa,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-07-18 00:00:00+00:00,,Snack will sit in the hot trucks for hours causing the snacks to become chalky and gross.,pbf,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,3,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-06-24 00:00:00+00:00,,My adult kids love these things! I always put them in their Christmas stockings and Easter baskets....and they will ask where they are if I don't include them.,Kathleen M. Collins,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-01-14 00:00:00+00:00,,Not fresh at all.,Rita,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-09-26 00:00:00+00:00,,Great item also came in quickly,Lucinda Badenhop,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-08-11 00:00:00+00:00,,Thanks,Amazon Customer,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-07-28 00:00:00+00:00,,These are the tastiest gummies I have ever tasted...and they’re vegan!!!!!!,Sev A,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-10-16 00:00:00+00:00,,These are so yummy that everyone in our house (including adults who don't need sack lunches) eats them all up within minutes. That's pretty easy to do because the packets are tiny--but I'm not complaining when I'm dumping the whole packet into my mouth as I walk back to the kitchen for another one.,Meagan Alyssa,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-05-12 00:00:00+00:00,,"I usually love these bunny fruit snacks, but the ones I received (20 out of 24 packets were like this) were a melted, sticky, goopy mess in each packet. They still tasted ok, but it was like honey was poured into each packet, so it's sticky fingers galore that tissues won't clean off because the syrup-like coating is so thick.",Dave,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,2,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-02-16 00:00:00+00:00,,Horrible. They give my stomach a headache.,Kelly Adams,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-03-18 00:00:00+00:00,,"My 2 year old response each time, “Mommy, this is good.”  So Happy there are other flavors to.",Felissa,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-07-03 00:00:00+00:00,,These organic gummies have a really good taste,Kala,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-03-05 00:00:00+00:00,,"Was looking for something a bit healthier than gummy bears to snack on, this didn't really cut it. The flavor is ok, but the texture is sticky and soggy in the small bag. The portion sizes are nice for keeping track of servings at least, so that's good.",Allan,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-12-29 00:00:00+00:00,,"This is a great product.  But it is just too expensive.  In the store, I can buy for $.50.  The subscribe in save price is $.61.  I've now decided to just switch to Welches because they are probably .$10 a pack.  I just can't justify the cost any more.",Megan,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-03-04 00:00:00+00:00,,The individual packages are smashed and look like the have melted and are all stuck together.  Not happy at all!!,Amazon Customer,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-12-22 00:00:00+00:00,,daughter loves this and i love the auto delivery,Jennifer Kindred-Bulbulia,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-12-09 00:00:00+00:00,,The purple packs were fine but the gummies in the orange ones were stiff.,Amazon Customer,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,3,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-03-16 00:00:00+00:00,,Delicious!  My grandson loved them.,Vicky S. Rogers,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-02-12 00:00:00+00:00,,Organic & delicious.  Made a thoughtful stocking stuffer for Christmas.,Juicy,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-10-08 00:00:00+00:00,,"The kids love these, great for party favors treat bags too.",Rita,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-07-26 00:00:00+00:00,,great taste!,Amazon Customer,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-05-01 00:00:00+00:00,,citrus flavors are gross but the rest are yummy,mark.nickerson,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-05-20 00:00:00+00:00,,Bought these for work.  The employees love them.  Perfect size.  Nice and fresh,Dianne M. Dandrea,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-01-17 00:00:00+00:00,,My kids love this and I don't feel as guilty letting them have it.  My only complaint is where did the Costco size go????  It's pricey here on Amazon and I need to buy more boxes than when I could get them at Costco!,APL720,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-09-26 00:00:00+00:00,,I live far away from the grocery store so ordering bulk is great.,RB,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-03-09 00:00:00+00:00,,"The are REAL FRUIT snacks! Although, depending on which package you get, some are stickier than others. Which i hate it when they are all gooey! However, on the up side, they taste amazing! They are not high in fat! They are healthy for you! And they are a great way to get your friut vitamins without having ro eat the fruit itself.
  I highly recommend!",Goat81,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-08-25 00:00:00+00:00,,"Sad that these snacks were melted and the individual packets were squished flat. Not sure why, I am sure it could of happened in transit.  Just really disappointed.",Jeff Hoedel,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,2,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-12-18 00:00:00+00:00,,So yummy. Great flavors.,Jennifer,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-07-29 00:00:00+00:00,,Great product!,Laurel Rose,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-01-04 00:00:00+00:00,,Good,Tahja Fulwider,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-11-19 00:00:00+00:00,,"These are delicious and have ingredients I am good with my kids eating. They are kind of sticky in your hand though. Does not impact the taste, but it is an little annoying.",Jamie,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-07-18 00:00:00+00:00,,"LOVE this stuff. I got it on prime day so at the time, great value as well.",anisa alamia,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
